"Code","Transport","Longitude","Latitude","Bus.Stop","District.Name","Neighborhood.Name"
"K015","Night bus stop",2.127698,41.378702,"NITBUS -N3--","Les Corts","la Maternitat i Sant Ramon"
"K014","Day bus stop",2.164515,41.436849,"BUS -122-V27--","Nou Barris","la Guineueta"
"K014","Day bus stop",2.144433,41.342588,"BUS -21--","Sants-Montjuïc","la Marina del Prat Vermell"
"K014","Day bus stop",2.1514,41.41065,"BUS -116--","Gràcia","la Salut"
"K014","Day bus stop",2.104659,41.412973,"BUS -111--","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes"
"K014","Day bus stop",2.18061,41.425864,"BUS -191--","Sant Andreu","el Congrés i els Indians"
"K014","Day bus stop",2.137766,41.370389,"BUS -115-V5--","Sants-Montjuïc","la Bordeta"
"K014","Day bus stop",2.160342,41.429583,"BUS -39-45-185--","Horta-Guinardó","Horta"
"K014","Day bus stop",2.144937,41.427162,"BUS -112-185-V15--","Horta-Guinardó","la Vall d'Hebron"
"K014","Day bus stop",2.147349,41.397957,"BUS -V13--","Sarrià-Sant Gervasi","Sant Gervasi - Galvany"
"K014","Day bus stop",2.155123,41.415536,"BUS -24-92--","Horta-Guinardó","el Carmel"
"K015","Night bus stop",2.14429,41.391564,"NITBUS -N12--","Eixample","l'Antiga Esquerra de l'Eixample"
"K015","Night bus stop",2.147054,41.408632,"NITBUS -N4--","Sarrià-Sant Gervasi","el Putxet i el Farró"
"K015","Night bus stop",2.191211,41.404202,"NITBUS -N7--","Sant Martí","el Parc i la Llacuna del Poblenou"
"K014","Day bus stop",2.166793,41.386105,"BUS -59-V13--","Eixample","la Dreta de l'Eixample"
"K014","Day bus stop",2.179721,41.434514,"BUS -11-132--","Nou Barris","Porta"
"K014","Day bus stop",2.180548,41.432522,"BUS -132--","Nou Barris","Porta"
"K014","Day bus stop",2.174958,41.433639,"BUS -132--","Nou Barris","Porta"
"K015","Night bus stop",2.176965,41.424592,"NITBUS -N4--","Sant Andreu","el Congrés i els Indians"
"K015","Night bus stop",2.133748,41.394879,"NITBUS -N7--","Sarrià-Sant Gervasi","les Tres Torres"
"K014","Day bus stop",2.192051,41.411366,"BUS -192--","Sant Martí","el Clot"
"K014","Day bus stop",2.160617,41.413966,"BUS -24-92--","Horta-Guinardó","Can Baró"
"K014","Day bus stop",2.161587,41.381539,"BUS -55-120-H16-V11-D50--","Eixample","Sant Antoni"
"K014","Day bus stop",2.166056,41.394668,"BUS -H10--","Eixample","la Dreta de l'Eixample"
"K014","Day bus stop",2.142905,41.425176,"BUS -27-60-76-112-119-B19-H4--","Horta-Guinardó","la Vall d'Hebron"
"K014","Day bus stop",2.213146,41.404822,"BUS -H16--","Sant Martí","Diagonal Mar i el Front Marítim del Poblenou"
"K014","Day bus stop",2.139015,41.421817,"BUS -119--","Horta-Guinardó","Sant Genís dels Agudells"
"K014","Day bus stop",2.138548,41.418592,"BUS -119--","Gràcia","Vallcarca i els Penitents"
"K014","Day bus stop",2.151857,41.411172,"BUS -116--","Gràcia","la Salut"
"K014","Day bus stop",2.170675,41.419772,"BUS -117--","Horta-Guinardó","el Guinardó"
"K014","Day bus stop",2.147978,41.42689,"BUS -112-185-V15--","Horta-Guinardó","la Vall d'Hebron"
"K014","Day bus stop",2.166452,41.380467,"BUS -120--","Ciutat Vella","el Raval"
"K014","Day bus stop",2.172719,41.376818,"BUS -120--","Ciutat Vella","el Raval"
"K014","Day bus stop",2.16879,41.37945,"BUS -120--","Ciutat Vella","el Raval"
"K015","Night bus stop",2.152251,41.399662,"NITBUS -N5--","Gràcia","la Vila de Gràcia"
"K014","Day bus stop",2.151117,41.389448,"BUS -59-63-V11--","Eixample","l'Antiga Esquerra de l'Eixample"
"K014","Day bus stop",2.19316,41.380543,"BUS -45-59-D20--","Ciutat Vella","la Barceloneta"
"K014","Day bus stop",2.175235,41.374704,"BUS -21-D20-H14-88-V11--","Ciutat Vella","el Raval"
"K015","Night bus stop",2.139738,41.383496,"NITBUS -N3--","Sants-Montjuïc","Sants"
"K014","Day bus stop",2.128035,41.381864,"BUS -70-V3--","Les Corts","la Maternitat i Sant Ramon"
"K014","Day bus stop",2.16974,41.421267,"BUS -39-117--","Horta-Guinardó","el Guinardó"
"K014","Day bus stop",2.169612,41.423099,"BUS -39-117--","Horta-Guinardó","la Font d'en Fargues"
"K014","Day bus stop",2.185156,41.427445,"BUS -62-96-V29--","Sant Andreu","la Sagrera"
"K014","Day bus stop",2.138758,41.406811,"BUS -131-V15--","Sarrià-Sant Gervasi","el Putxet i el Farró"
"K014","Day bus stop",2.134907,41.413039,"BUS -22-196--","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova"
"K014","Day bus stop",2.152696,41.398859,"BUS -22-24-V17--","Sarrià-Sant Gervasi","Sant Gervasi - Galvany"
"K015","Night bus stop",2.143469,41.398559,"NITBUS -N8--","Sarrià-Sant Gervasi","Sant Gervasi - Galvany"
"K014","Day bus stop",2.198256,41.417449,"BUS -33-B24-H10--","Sant Martí","Sant Martí de Provençals"
"K014","Day bus stop",2.178675,41.39135,"BUS -19-39-55-B25-B20-H16--","Eixample","la Dreta de l'Eixample"
"K014","Day bus stop",2.193165,41.399509,"BUS -6--","Sant Martí","el Parc i la Llacuna del Poblenou"
"K014","Day bus stop",2.199009,41.393136,"BUS -59-92-H16-V27--","Sant Martí","la Vila Olímpica del Poblenou"
"K014","Day bus stop",2.16469,41.386931,"BUS -63--","Eixample","l'Antiga Esquerra de l'Eixample"
"K014","Day bus stop",2.17208,41.443941,"BUS -11-60-127--","Nou Barris","les Roquetes"
"K014","Day bus stop",2.171635,41.446682,"BUS -27--","Nou Barris","les Roquetes"
"K015","Night bus stop",2.170833,41.444405,"NITBUS -N6--","Nou Barris","Canyelles"
"K014","Day bus stop",2.167779,41.444824,"BUS -27-47-V27--","Nou Barris","Canyelles"
"K014","Day bus stop",2.14183,41.423443,"BUS -V15--","Horta-Guinardó","la Teixonera"
"K014","Day bus stop",2.123706,41.411684,"BUS -196--","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova"
"K014","Day bus stop",2.189057,41.446095,"BUS -60-126-127--","Sant Andreu","Sant Andreu"
"K015","Night bus stop",2.168494,41.459889,"NITBUS -N3--","Nou Barris","Ciutat Meridiana"
"K014","Day bus stop",2.179234,41.435166,"BUS -132--","Nou Barris","Porta"
"K014","Day bus stop",2.189683,41.378402,"BUS -45-59-D20--","Ciutat Vella","la Barceloneta"
"K014","Day bus stop",2.138518,41.415389,"BUS -131--","Gràcia","Vallcarca i els Penitents"
"K014","Day bus stop",2.104886,41.385472,"BUS -60--","Les Corts","Pedralbes"
"K014","Day bus stop",2.130729,41.392556,"BUS -V7--","Sarrià-Sant Gervasi","les Tres Torres"
"K015","Night bus stop",2.124858,41.393058,"NITBUS -N7--","Sarrià-Sant Gervasi","Sarrià"
"K014","Day bus stop",2.206766,41.404454,"BUS -B20-136--","Sant Martí","el Poblenou"
"K014","Day bus stop",2.201836,41.414194,"BUS -V29--","Sant Martí","Provençals del Poblenou"
"K014","Day bus stop",2.161301,41.362673,"BUS -150--","Sants-Montjuïc","el Poble-sec"
"K014","Day bus stop",2.180729,41.460959,"BUS -76-83-D50--","Nou Barris","Torre Baró"
"K014","Day bus stop",2.185994,41.466124,"BUS -97-80-81--","Nou Barris","Vallbona"
"K015","Night bus stop",2.128906,41.375588,"NITBUS -N14-N2-N28--","Sants-Montjuïc","Sants - Badal"
"K014","Day bus stop",2.150317,41.412088,"BUS -116--","Gràcia","la Salut"
"K014","Day bus stop",2.104247,41.389011,"BUS -113--","Les Corts","Pedralbes"
"K015","Night bus stop",2.125538,41.32489,"NITBUS -N1--","Sants-Montjuïc","la Marina del Prat Vermell"
"K015","Night bus stop",2.211759,41.420177,"NITBUS -N11--","Sant Martí","el Besòs i el Maresme"
"K015","Night bus stop",2.178282,41.375935,"NITBUS -N0--","Ciutat Vella","el Barri Gòtic"
"K014","Day bus stop",2.124726,41.340582,"BUS -23--","Sants-Montjuïc","la Marina del Prat Vermell"
"K014","Day bus stop",2.177304,41.384994,"BUS -45-V17-V15--","Ciutat Vella","el Barri Gòtic"
"K014","Day bus stop",2.190101,41.378426,"BUS -45-59-D20--","Ciutat Vella","la Barceloneta"
"K014","Day bus stop",2.131912,41.32987,"BUS -21-109--","Sants-Montjuïc","la Marina del Prat Vermell"
"K014","Day bus stop",2.133512,41.415128,"BUS -196--","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova"
"K015","Night bus stop",2.184106,41.382088,"NITBUS -N0-N6--","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera"
"K015","Night bus stop",2.156899,41.388499,"NITBUS -N3-N8--","Eixample","l'Antiga Esquerra de l'Eixample"
"K014","Day bus stop",2.167108,41.411665,"BUS -92-V21--","Horta-Guinardó","el Baix Guinardó"
"K014","Day bus stop",2.163022,41.432127,"BUS -185--","Horta-Guinardó","Horta"
"K014","Day bus stop",2.161404,41.37553,"BUS -121--","Eixample","Sant Antoni"
"K014","Day bus stop",2.104741,41.385309,"BUS -63-68-78-EP1-JM-E44--","Les Corts","Pedralbes"
"K014","Day bus stop",2.174793,41.376409,"BUS -120--","Ciutat Vella","el Raval"
"K014","Day bus stop",2.168716,41.381383,"BUS -120--","Ciutat Vella","el Raval"
"K015","Night bus stop",2.182826,41.391889,"NITBUS -N11--","Eixample","el Fort Pienc"
"K014","Day bus stop",2.192864,41.380341,"BUS -45-59-D20--","Ciutat Vella","la Barceloneta"
"K014","Day bus stop",2.175182,41.447898,"BUS -11-127--","Nou Barris","les Roquetes"
"K014","Day bus stop",2.172778,41.389009,"BUS -47-55-62-H16-V15-D50--","Eixample","la Dreta de l'Eixample"
"K014","Day bus stop",2.140912,41.418071,"BUS -27--","Gràcia","Vallcarca i els Penitents"
"K014","Day bus stop",2.147765,41.417863,"BUS -92-129-V17--","Gràcia","el Coll"
"K015","Night bus stop",2.146223,41.415468,"NITBUS -N4-N5--","Gràcia","Vallcarca i els Penitents"
"K014","Day bus stop",2.17946,41.428649,"BUS -34-122-H6-V29--","Nou Barris","Vilapicina i la Torre Llobeta"
"K015","Night bus stop",2.150459,41.374945,"NITBUS -N0--","Sants-Montjuïc","el Poble-sec"
"K014","Day bus stop",2.153195,41.438004,"BUS -27-60-76-B19-H4--","Horta-Guinardó","Horta"
"K015","Night bus stop",2.176849,41.441094,"NITBUS -N1--","Nou Barris","Verdun"
"K014","Day bus stop",2.164784,41.402783,"BUS -45-47-H8--","Gràcia","el Camp d'en Grassot i Gràcia Nova"
"K014","Day bus stop",2.143754,41.420793,"BUS -19-119--","Horta-Guinardó","la Teixonera"
"K015","Night bus stop",2.169195,41.439115,"NITBUS -N6--","Nou Barris","la Guineueta"
"K015","Night bus stop",2.17246,41.445553,"NITBUS -N6--","Nou Barris","les Roquetes"
"K014","Day bus stop",2.186333,41.425009,"BUS -62-96-V29--","Sant Andreu","la Sagrera"
"K014","Day bus stop",2.167947,41.393929,"BUS -39-45-47-B24-V17--","Eixample","la Dreta de l'Eixample"
"K014","Day bus stop",2.158186,41.378201,"BUS -13-55-91-H16--","Eixample","Sant Antoni"
"K014","Day bus stop",2.134493,41.428934,"BUS -112--","Horta-Guinardó","Sant Genís dels Agudells"
"K014","Day bus stop",2.183014,41.405901,"BUS -33-34-62-B24-H10--","Eixample","la Sagrada Família"
"K014","Day bus stop",2.141213,41.429345,"BUS -V21--","Horta-Guinardó","Montbau"
"K014","Day bus stop",2.108355,41.38362,"BUS -67-L97-L79-E43--","Les Corts","Pedralbes"
"K014","Day bus stop",2.181608,41.380503,"BUS -59-120-D20-H14-V13--","Ciutat Vella","el Barri Gòtic"
"K014","Day bus stop",2.165534,41.391829,"BUS -7-22-24-V15--","Eixample","la Dreta de l'Eixample"
"K015","Night bus stop",2.167779,41.444824,"NITBUS -N6--","Nou Barris","Canyelles"
"K014","Day bus stop",2.145366,41.351727,"BUS -23-109-V3--","Sants-Montjuïc","la Marina del Prat Vermell"
"K015","Night bus stop",2.144507,41.387035,"NITBUS -N3--","Eixample","la Nova Esquerra de l'Eixample"
"K014","Day bus stop",2.174493,41.387124,"BUS -45-V17-V15--","Ciutat Vella","el Barri Gòtic"
"K014","Day bus stop",2.168494,41.459889,"BUS -62-76-83--","Nou Barris","Ciutat Meridiana"
"K014","Day bus stop",2.170235,41.432818,"BUS -122--","Nou Barris","el Turó de la Peira"
"K014","Day bus stop",2.167634,41.43532,"BUS -122--","Nou Barris","Can Peguera"
"K014","Day bus stop",2.170256,41.43345,"BUS -122--","Nou Barris","el Turó de la Peira"
"K014","Day bus stop",2.172676,41.427673,"BUS -122--","Nou Barris","Vilapicina i la Torre Llobeta"
"K014","Day bus stop",2.136594,41.410336,"BUS -123--","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova"
"K014","Day bus stop",2.133126,41.412049,"BUS -123--","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova"
"K014","Day bus stop",2.154626,41.412656,"BUS -116--","Gràcia","la Salut"
"K014","Day bus stop",2.153389,41.413515,"BUS -116--","Gràcia","la Salut"
"K015","Night bus stop",2.10732,41.417941,"NITBUS -N10--","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes"
"K014","Day bus stop",2.116604,41.386299,"BUS -33--","Les Corts","Pedralbes"
"K014","Day bus stop",2.089567,41.424464,"BUS -118--","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes"
"K014","Day bus stop",2.089683,41.42454,"BUS -118--","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes"
"K014","Day bus stop",2.157796,41.424702,"BUS -39--","Horta-Guinardó","el Carmel"
"K014","Day bus stop",2.154032,41.436567,"BUS -185--","Horta-Guinardó","Horta"
"K014","Day bus stop",2.13101,41.342991,"BUS -23--","Sants-Montjuïc","la Marina del Prat Vermell"
"K014","Day bus stop",2.163686,41.440804,"BUS -27-47-60-122-127-185-V27--","Nou Barris","Canyelles"
"K015","Night bus stop",2.163686,41.440804,"NITBUS -N4-N6--","Nou Barris","Canyelles"
"K014","Day bus stop",2.094884,41.417816,"BUS -118--","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes"
"K014","Day bus stop",2.186487,41.439773,"BUS -B19-H4--","Sant Andreu","Sant Andreu"
"K014","Day bus stop",2.18421,41.458339,"BUS -D50--","Nou Barris","Torre Baró"
"K015","Night bus stop",2.185628,41.409379,"NITBUS -N9--","Sant Martí","el Camp de l'Arpa del Clot"
"K014","Day bus stop",2.151363,41.3836,"BUS -109-H10--","Eixample","la Nova Esquerra de l'Eixample"
"K014","Day bus stop",2.140736,41.417431,"BUS -124--","Gràcia","Vallcarca i els Penitents"
"K014","Day bus stop",2.1787,41.432959,"BUS -132--","Nou Barris","Porta"
"K014","Day bus stop",2.153739,41.398704,"BUS -114--","Gràcia","la Vila de Gràcia"
"K014","Day bus stop",2.15663,41.402142,"BUS -114--","Gràcia","la Vila de Gràcia"
"K014","Day bus stop",2.096457,41.43169,"BUS -128--","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes"
"K014","Day bus stop",2.156161,41.368592,"BUS -55--","Sants-Montjuïc","el Poble-sec"
"K015","Night bus stop",2.218337,41.410313,"NITBUS -N7--","Sant Martí","Diagonal Mar i el Front Marítim del Poblenou"
"K014","Day bus stop",2.17736,41.413913,"BUS -192-191--","Horta-Guinardó","el Guinardó"
"K014","Day bus stop",2.167212,41.371939,"BUS -121--","Sants-Montjuïc","el Poble-sec"
"K014","Day bus stop",2.134052,41.420931,"BUS -124--","Gràcia","Vallcarca i els Penitents"
"K015","Night bus stop",2.171959,41.460473,"NITBUS -N3--","Nou Barris","Ciutat Meridiana"
"K014","Day bus stop",2.100713,41.429394,"BUS -128--","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes"
"K015","Night bus stop",2.145642,41.391754,"NITBUS -N12--","Eixample","l'Antiga Esquerra de l'Eixample"
"K014","Day bus stop",2.13515,41.424771,"BUS -119--","Gràcia","Vallcarca i els Penitents"
"K014","Day bus stop",2.178829,41.420193,"BUS -117--","Horta-Guinardó","el Guinardó"
"K014","Day bus stop",2.132165,41.418572,"BUS -124--","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova"
"K015","Night bus stop",2.138921,41.411736,"NITBUS -N4-N5--","Sarrià-Sant Gervasi","el Putxet i el Farró"
"K014","Day bus stop",2.146372,41.407364,"BUS -131--","Sarrià-Sant Gervasi","el Putxet i el Farró"
"K014","Day bus stop",2.180919,41.432529,"BUS -11--","Nou Barris","Porta"
"K014","Day bus stop",2.17853,41.378339,"BUS -120--","Ciutat Vella","el Barri Gòtic"
"K014","Day bus stop",2.164666,41.384406,"BUS -120--","Ciutat Vella","el Raval"
"K014","Day bus stop",2.180643,41.467022,"BUS -83--","Nou Barris","Vallbona"
"K014","Day bus stop",2.140375,41.417576,"BUS -123--","Gràcia","Vallcarca i els Penitents"
"K014","Day bus stop",2.150064,41.418666,"BUS -129-87--","Gràcia","el Coll"
"K014","Day bus stop",2.179267,41.461114,"BUS -83--","Nou Barris","Ciutat Meridiana"
"K014","Day bus stop",2.170864,41.434754,"BUS -122--","Nou Barris","el Turó de la Peira"
"K014","Day bus stop",2.141428,41.379457,"BUS -27--","Sants-Montjuïc","Sants"
"K014","Day bus stop",2.125927,41.41236,"BUS -196--","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova"
"K014","Day bus stop",2.173787,41.448521,"BUS -127--","Nou Barris","les Roquetes"
"K014","Day bus stop",2.151492,41.421625,"BUS -119--","Horta-Guinardó","el Carmel"
"K014","Day bus stop",2.122513,41.387785,"BUS -113--","Les Corts","Pedralbes"
"K014","Day bus stop",2.087217,41.422579,"BUS -118--","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes"
"K014","Day bus stop",2.17492,41.438216,"BUS -80-81--","Nou Barris","Porta"
"K014","Day bus stop",2.181573,41.459133,"BUS -80-81--","Nou Barris","Torre Baró"
"K014","Day bus stop",2.175228,41.449071,"BUS -81--","Nou Barris","les Roquetes"
"K014","Day bus stop",2.172114,41.451414,"BUS -82--","Nou Barris","Torre Baró"
"K014","Day bus stop",2.125849,41.387869,"BUS -L97-L79-H6-E43--","Les Corts","la Maternitat i Sant Ramon"
"K015","Night bus stop",2.180773,41.399395,"NITBUS -N9--","Eixample","el Fort Pienc"
"K014","Day bus stop",2.137862,41.388505,"BUS -59--","Les Corts","les Corts"
"K014","Day bus stop",2.139312,41.415212,"BUS -131--","Gràcia","Vallcarca i els Penitents"
"K014","Day bus stop",2.157492,41.365229,"BUS -13-125--","Sants-Montjuïc","el Poble-sec"
"K014","Day bus stop",2.129396,41.392956,"BUS -V7--","Sarrià-Sant Gervasi","Sarrià"
"K014","Day bus stop",2.134875,41.389313,"BUS -V7--","Les Corts","les Corts"
"K014","Day bus stop",2.207626,41.400654,"BUS -H16-V27--","Sant Martí","Diagonal Mar i el Front Marítim del Poblenou"
"K015","Night bus stop",2.178159,41.401772,"NITBUS -N0-N7-N9--","Eixample","la Sagrada Família"
"K014","Day bus stop",2.135582,41.401809,"BUS -V13--","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova"
"K014","Day bus stop",2.159255,41.375736,"BUS -121-H16--","Eixample","Sant Antoni"
"K014","Day bus stop",2.181759,41.416842,"BUS -H8--","Sant Andreu","Navas"
"K014","Day bus stop",2.181643,41.459739,"BUS -62-76--","Nou Barris","Torre Baró"
"K014","Day bus stop",2.136723,41.410561,"BUS -22--","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova"
"K014","Day bus stop",2.200051,41.424927,"BUS -V31--","Sant Martí","la Verneda i la Pau"
"K014","Day bus stop",2.172012,41.443129,"BUS -11-D40-V29--","Nou Barris","Verdun"
"K014","Day bus stop",2.147805,41.376465,"BUS -D40--","Sants-Montjuïc","Hostafrancs"
"K014","Day bus stop",2.139901,41.366389,"BUS -V5--","Sants-Montjuïc","la Font de la Guatlla"
"K015","Night bus stop",2.114336,41.395623,"NITBUS -N7--","Les Corts","Pedralbes"
"K014","Day bus stop",2.144551,41.384248,"BUS -V9--","Eixample","la Nova Esquerra de l'Eixample"
"K014","Day bus stop",2.155903,41.380646,"BUS -V9--","Eixample","la Nova Esquerra de l'Eixample"
"K014","Day bus stop",2.15772,41.413982,"BUS -116--","Gràcia","la Salut"
"K014","Day bus stop",2.182676,41.403153,"BUS -92--","Eixample","la Sagrada Família"
"K014","Day bus stop",2.153604,41.357718,"BUS -107--","Sants-Montjuïc","el Poble-sec"
"K015","Night bus stop",2.155351,41.423954,"NITBUS -N4--","Horta-Guinardó","el Carmel"
"K014","Day bus stop",2.110344,41.393762,"BUS -V5--","Les Corts","Pedralbes"
"K015","Night bus stop",2.209979,41.413834,"NITBUS -N11--","Sant Martí","el Besòs i el Maresme"
"K014","Day bus stop",2.158502,41.429619,"BUS -86--","Horta-Guinardó","Horta"
"K014","Day bus stop",2.154961,41.375149,"BUS -D20-H16--","Eixample","Sant Antoni"
"K014","Day bus stop",2.172501,41.388565,"BUS -45-V17--","Eixample","la Dreta de l'Eixample"
"K014","Day bus stop",2.190582,41.453399,"BUS -127--","Sant Andreu","la Trinitat Vella"
"K014","Day bus stop",2.13737,41.349355,"BUS -125--","Sants-Montjuïc","la Marina del Prat Vermell"
"K014","Day bus stop",2.134758,41.362923,"BUS -L16--","Sants-Montjuïc","la Marina de Port"
"K014","Day bus stop",2.151704,41.37485,"BUS -L72--","Sants-Montjuïc","el Poble-sec"
"K014","Day bus stop",2.10955,41.377611,"BUS -L14--","Les Corts","la Maternitat i Sant Ramon"
"K014","Day bus stop",2.165697,41.357793,"BUS -88--","Sants-Montjuïc","la Marina del Prat Vermell"
"K014","Day bus stop",2.155272,41.347311,"BUS -88--","Sants-Montjuïc","la Marina del Prat Vermell"
"K014","Day bus stop",2.158064,41.348278,"BUS -88--","Sants-Montjuïc","la Marina del Prat Vermell"
"K014","Day bus stop",2.141775,41.325466,"BUS -88--","Sants-Montjuïc","la Marina del Prat Vermell"
"K014","Day bus stop",2.14352,41.32804,"BUS -88--","Sants-Montjuïc","la Marina del Prat Vermell"
"K015","Night bus stop",2.130626,41.391604,"NITBUS -N0--","Les Corts","les Corts"
"K014","Day bus stop",2.210718,41.417436,"BUS -B25-V31-136--","Sant Martí","el Besòs i el Maresme"
"K014","Day bus stop",2.156479,41.408345,"BUS -116--","Gràcia","la Vila de Gràcia"
